Chameleon RevE Rebooted log parser v. 0.01 by NiTRo THe DeMoN

Binary log filename: logtest.bin
Log enabled: true
Log lenght: 29280
Total bytes wrote: 29296

12829/29296: [04755] T | READY       | FF FF FF FF 00
12839/29296: [04757] R | READY       | 93 70 FF FF FF FF 00 27 D0
12853/29296: [04757] T | ACTIVE      | 08 B6 DD
12861/29296: [04766] R | ACTIVE      | 50 00 57 CD
12870/29296: [04766] T | HALT        | 
12875/29296: [04775] R | HALT        | 52
12881/29296: [04775] T | READY       | 04 00
12888/29296: [04776] R | READY       | 93 70 FF FF FF FF 00 27 D0
12902/29296: [04776] T | ACTIVE      | 08 B6 DD
12910/29296: [04785] R | ACTIVE      | 50 00 57 CD
12919/29296: [04785] T | HALT        | 
12924/29296: [04788] R | HALT        | 52
12930/29296: [04788] T | READY       | 04 00
12937/29296: [04789] R | READY       | 93 70 FF FF FF FF 00 27 D0
12951/29296: [04789] T | ACTIVE      | 08 B6 DD
12959/29296: [04793] R | ACTIVE      | 60 00 F5 7B
12968/29296: [04793] T | AUTHING     | 01 20 01 45
12977/29296: [04795] R | AUTHING     | 31 4E FA 45 6F E5 3F 47
12990/29296: [04795] T | IDLE        | 
12995/29296: [04799] R | IDLE        | 50 00 57 CD
13004/29296: [04799] T | HALT        | 
13009/29296: [04802] R | HALT        | 52
13015/29296: [04802] T | READY       | 04 00
13022/29296: [04804] R | READY       | 93 70 FF FF FF FF 00 27 D0
13036/29296: [04804] T | ACTIVE      | 08 B6 DD
13044/29296: [04808] R | ACTIVE      | 50 00 57 CD
13053/29296: [04808] T | HALT        | 
13058/29296: [04812] R | HALT        | 52
13064/29296: [04812] T | READY       | 04 00
13071/29296: [04814] R | READY       | 93 70 FF FF FF FF 00 27 D0
13085/29296: [04814] T | ACTIVE      | 08 B6 DD
13093/29296: [04818] R | ACTIVE      | 60 00 F5 7B
13102/29296: [04819] T | AUTHING     | 01 20 01 45
13111/29296: [04820] R | AUTHING     | 6C 0F D3 23 7C 5D 63 1D
13124/29296: [04821] T | IDLE        | 
13129/29296: [04823] R | IDLE        | 50 00 57 CD
13138/29296: [04823] T | HALT        | 
13143/29296: [04827] R | HALT        | 52
13149/29296: [04827] T | READY       | 04 00
13156/29296: [04829] R | READY       | 93 70 FF FF FF FF 00 27 D0
13170/29296: [04829] T | ACTIVE      | 08 B6 DD
13178/29296: [04836] R | ACTIVE      | 50 00 57 CD
13187/29296: [04836] T | HALT        | 
13192/29296: [04840] R | HALT        | 52
13198/29296: [04840] T | READY       | 04 00
13205/29296: [04842] R | READY       | 93 70 FF FF FF FF 00 27 D0
13219/29296: [04842] T | ACTIVE      | 08 B6 DD
13227/29296: [04862] R | ACTIVE      | 50 00 57 CD
13236/29296: [04862] T | HALT        | 
13241/29296: [04874] R | HALT        | 52
13247/29296: [04874] T | READY       | 04 00
13254/29296: [04876] R | READY       | 93 70 FF FF FF FF 00 27 D0
13268/29296: [04876] T | ACTIVE      | 08 B6 DD
13276/29296: [04881] R | ACTIVE      | 60 00 F5 7B
13285/29296: [04882] T | AUTHING     | 01 20 01 45
13294/29296: [04883] R | AUTHING     | 03 9B D5 03 B0 6B 7B CE
13307/29296: [04884] T | IDLE        | 
13312/29296: [04887] R | IDLE        | 50 00 57 CD
13321/29296: [04887] T | HALT        | 
13326/29296: [04891] R | HALT        | 52
13332/29296: [04891] T | READY       | 04 00
13339/29296: [04893] R | READY       | 93 70 FF FF FF FF 00 27 D0
13353/29296: [04893] T | ACTIVE      | 08 B6 DD
13361/29296: [04901] R | ACTIVE      | 60 00 F5 7B
13370/29296: [04902] T | AUTHING     | 01 20 01 45
13379/29296: [04903] R | AUTHING     | CA DF 45 05 65 CB CA B7
13392/29296: [04904] T | AUTH IDLE   | AF 32 98 87
13401/29296: [04908] R | AUTH IDLE   | 37 5B D3 ED
13410/29296: [04909] T | AUTH IDLE   | 97 BC 65 54 8A 15 45 FA 04 59 BB 62 51 1B 36 94 A6 A3
13433/29296: [04921] R | AUTH IDLE   | 9D DD 0D C3
13442/29296: [04921] T | HALT        | 
13447/29296: [04925] R | HALT        | 52
13453/29296: [04925] T | READY       | 04 00
13460/29296: [04927] R | READY       | 93 70 FF FF FF FF 00 27 D0
13474/29296: [04927] T | ACTIVE      | 08 B6 DD
13482/29296: [04935] R | ACTIVE      | E0 80 31 73
13491/29296: [04935] T | ACTIVE      | 04
13497/29296: [04939] R | ACTIVE      | 50 00 57 CD
13506/29296: [04939] T | HALT        | 
13511/29296: [04945] R | HALT        | 52
13517/29296: [04945] T | READY       | 04 00
13524/29296: [04947] R | READY       | 93 70 FF FF FF FF 00 27 D0
13538/29296: [04947] T | ACTIVE      | 08 B6 DD
13546/29296: [04954] R | ACTIVE      | C2 E0 B4
13554/29296: [04954] T | ACTIVE      | 04
13560/29296: [04958] R | ACTIVE      | 50 00 57 CD
13569/29296: [04958] T | HALT        | 
13574/29296: [04964] R | HALT        | 52
13580/29296: [04964] T | READY       | 04 00
13587/29296: [04966] R | READY       | 93 70 FF FF FF FF 00 27 D0
13601/29296: [04966] T | ACTIVE      | 08 B6 DD
13609/29296: [04973] R | ACTIVE      | 3C 00 A2 01
13618/29296: [04973] T | ACTIVE      | 04
13624/29296: [04976] R | ACTIVE      | 50 00 57 CD
13633/29296: [04976] T | HALT        | 
13638/29296: [04984] R | HALT        | 52
13644/29296: [04984] T | READY       | 04 00
13651/29296: [04986] R | READY       | 93 70 FF FF FF FF 00 27 D0
13665/29296: [04986] T | ACTIVE      | 08 B6 DD
13673/29296: [04991] R | ACTIVE      | 62 EA 11
13681/29296: [04991] T | ACTIVE      | 04
13687/29296: [04994] R | ACTIVE      | 50 00 57 CD
13696/29296: [04994] T | HALT        | 
13701/29296: [04998] R | HALT        | 52
13707/29296: [04998] T | READY       | 04 00
13714/29296: [05000] R | READY       | 93 70 FF FF FF FF 00 27 D0
13728/29296: [05000] T | ACTIVE      | 08 B6 DD
13736/29296: [05007] R | ACTIVE      | 50 00 57 CD
13745/29296: [05007] T | HALT        | 
13750/29296: [05012] R | HALT        | 52
13756/29296: [05012] T | READY       | 04 00
13763/29296: [05013] R | READY       | 93 70 FF FF FF FF 00 27 D0
13777/29296: [05013] T | ACTIVE      | 08 B6 DD
13785/29296: [05020] R | ACTIVE      | 60 00 F5 7B
13794/29296: [05020] T | AUTHING     | 01 20 01 45
13803/29296: [05193] R | IDLE        | 26
13809/29296: [05193] T | READY       | 04 00
13816/29296: [05194] R | READY       | 93 20
13823/29296: [05194] T | READY       | FF FF FF FF 00
13833/29296: [05196] R | READY       | 93 70 FF FF FF FF 00 27 D0
13847/29296: [05196] T | ACTIVE      | 08 B6 DD
13855/29296: [05204] R | ACTIVE      | 50 00 57 CD
13864/29296: [05204] T | HALT        | 
13869/29296: [05208] R | HALT        | 52
13875/29296: [05208] T | READY       | 04 00
13882/29296: [05209] R | READY       | 93 70 FF FF 03
13892/29296: [05209] T | READY       | 
13897/29296: [05210] R | READY       | 00 3F 24 03
13906/29296: [05210] T | HALT        | 
13911/29296: [05240] R | IDLE        | 26
13917/29296: [05240] T | READY       | 04 00
13924/29296: [05241] R | READY       | 93 20
13931/29296: [05241] T | READY       | FF FF FF FF 00
13941/29296: [05243] R | READY       | 93 70 FF FF FF FF 00 27 D0
13955/29296: [05243] T | ACTIVE      | 08 B6 DD
13963/29296: [05250] R | ACTIVE      | 50 00 57 CD
13972/29296: [05251] T | HALT        | 
13977/29296: [05254] R | HALT        | 52
13983/29296: [05254] T | READY       | 04 00
13990/29296: [05255] R | READY       | 93 70 FF FF FF FF 00 27 D0
14004/29296: [05255] T | ACTIVE      | 08 B6 DD
14012/29296: [05259] R | ACTIVE      | 50 00 57 CD
14021/29296: [05259] T | HALT        | 
14026/29296: [05264] R | HALT        | 52
14032/29296: [05264] T | READY       | 04 00
14039/29296: [05266] R | READY       | 93 70 FF FF FF FF 00 27 D0
14053/29296: [05266] T | ACTIVE      | 08 B6 DD
14061/29296: [05269] R | ACTIVE      | 60 00 F5 7B
14070/29296: [05270] T | AUTHING     | 01 20 01 45
14079/29296: [05271] R | AUTHING     | 9E 96 FC 87 37 BB 0A 2C
14092/29296: [05272] T | IDLE        | 
14097/29296: [05275] R | IDLE        | 50 00 57 CD
14106/29296: [05275] T | HALT        | 
14111/29296: [05278] R | HALT        | 52
14117/29296: [05278] T | READY       | 04 00
14124/29296: [05280] R | READY       | 93 70 FF FF FF FF 00 27 D0
14138/29296: [05280] T | ACTIVE      | 08 B6 DD
14146/29296: [05284] R | ACTIVE      | 50 00 57 CD
14155/29296: [05284] T | HALT        | 
14160/29296: [05287] R | HALT        | 52
14166/29296: [05287] T | READY       | 04 00
14173/29296: [05289] R | READY       | 93 70 FF FF FF FF 00 27 D0
14187/29296: [05289] T | ACTIVE      | 08 B6 DD
14195/29296: [05292] R | ACTIVE      | 60 00 F5 7B
14204/29296: [05292] T | AUTHING     | 01 20 01 45
14213/29296: [05294] R | AUTHING     | 72 88 8E CB E5 1E E4 A7
14226/29296: [05294] T | IDLE        | 
14231/29296: [05298] R | IDLE        | 50 00 57 CD
14240/29296: [05298] T | HALT        | 
14245/29296: [05301] R | HALT        | 52
14251/29296: [05301] T | READY       | 04 00
14258/29296: [05302] R | READY       | 93 70 FF FF FF FF 00 27 D0
14272/29296: [05302] T | ACTIVE      | 08 B6 DD
14280/29296: [05306] R | ACTIVE      | 50 00 57 CD
14289/29296: [05306] T | HALT        | 
14294/29296: [05309] R | HALT        | 52
14300/29296: [05309] T | READY       | 04 00
14307/29296: [05311] R | READY       | 93 70 FF FF FF FF 00 27 D0
14321/29296: [05311] T | ACTIVE      | 08 B6 DD
14329/29296: [05335] R | ACTIVE      | 50 00 57 CD
14338/29296: [05335] T | HALT        | 
14343/29296: [05338] R | HALT        | 52
14349/29296: [05338] T | READY       | 04 00
14356/29296: [05340] R | READY       | 93 70 FF FF FF FF 00 27 D0
14370/29296: [05340] T | ACTIVE      | 08 B6 DD
14378/29296: [05347] R | ACTIVE      | 60 00 F5 7B
14387/29296: [05347] T | AUTHING     | 01 20 01 45
14396/29296: [05348] R | AUTHING     | 95 65 E9 70 68 D5 F9 34
14409/29296: [05349] T | IDLE        | 
14414/29296: [05352] R | IDLE        | 50 00 57 CD
14423/29296: [05352] T | HALT        | 
14428/29296: [05356] R | HALT        | 52
14434/29296: [05356] T | READY       | 04 00
14441/29296: [05357] R | READY       | 93 70 FF FF FF FF 00 27 D0
14455/29296: [05357] T | ACTIVE      | 08 B6 DD
14463/29296: [05365] R | ACTIVE      | 60 00 F5 7B
14472/29296: [05366] T | AUTHING     | 01 20 01 45
14481/29296: [05367] R | AUTHING     | EC 27 80 9A 3C 59 7B 59
14494/29296: [05368] T | AUTH IDLE   | 57 C7 42 18
14503/29296: [05371] R | AUTH IDLE   | C0 47 3A 05
14512/29296: [05373] T | AUTH IDLE   | 79 95 02 6E 55 33 DA 1F 48 AF D6 06 3F 66 F8 09 CD FE
14535/29296: [05383] R | AUTH IDLE   | B7 FD 1B 89
14544/29296: [05383] T | HALT        | 
14549/29296: [05389] R | HALT        | 52
14555/29296: [05389] T | READY       | 04 00
14562/29296: [05390] R | READY       | 93 70 FF FF FF FF 00 27 D0
14576/29296: [05391] T | ACTIVE      | 08 B6 DD
14584/29296: [05400] R | ACTIVE      | E0 80 31 73
14593/29296: [05400] T | ACTIVE      | 04
14599/29296: [05402] R | ACTIVE      | 50 00 57 CD
14608/29296: [05402] T | HALT        | 
14613/29296: [05406] R | HALT        | 52
14619/29296: [05406] T | READY       | 04 00
14626/29296: [05408] R | READY       | 93 70 FF FF FF FF 00 27 D0
14640/29296: [05408] T | ACTIVE      | 08 B6 DD
14648/29296: [05416] R | ACTIVE      | C2 E0 B4
14656/29296: [05416] T | ACTIVE      | 04
14662/29296: [05421] R | ACTIVE      | 50 00 57 CD
14671/29296: [05421] T | HALT        | 
14676/29296: [05425] R | HALT        | 52
14682/29296: [05425] T | READY       | 04 00
14689/29296: [05426] R | READY       | 93 70 FF FF FF FF 00 27 D0
14703/29296: [05426] T | ACTIVE      | 08 B6 DD
14711/29296: [05438] R | ACTIVE      | 3C 00 A2 01
14720/29296: [05438] T | ACTIVE      | 04
14726/29296: [05445] R | ACTIVE      | 50 00 57 CD
14735/29296: [05445] T | HALT        | 
14740/29296: [05450] R | HALT        | 52
14746/29296: [05450] T | READY       | 04 00
14753/29296: [05452] R | READY       | 93 70 FF FF FF FF 00 27 D0
14767/29296: [05452] T | ACTIVE      | 08 B6 DD
14775/29296: [05458] R | ACTIVE      | 62 EA 11
14783/29296: [05458] T | ACTIVE      | 04
14789/29296: [05463] R | ACTIVE      | 50 00 57 CD
14798/29296: [05463] T | HALT        | 
14803/29296: [05466] R | HALT        | 52
14809/29296: [05466] T | READY       | 04 00
14816/29296: [05632] R | IDLE        | 26
14822/29296: [05632] T | READY       | 04 00
14829/29296: [05633] R | READY       | 93 20
14836/29296: [05633] T | READY       | FF FF FF FF 00
14846/29296: [05635] R | READY       | 93 70 FF FF FF FF 00 27 D0
14860/29296: [05635] T | ACTIVE      | 08 B6 DD
14868/29296: [05642] R | ACTIVE      | 50 00 57 CD
14877/29296: [05642] T | HALT        | 
14882/29296: [05646] R | HALT        | 52
14888/29296: [05646] T | READY       | 04 00
14895/29296: [05648] R | READY       | 93 70 FF FF FF FF 00 27 D0
14909/29296: [05648] T | ACTIVE      | 08 B6 DD
14917/29296: [05653] R | ACTIVE      | 50 00 57 CD
14926/29296: [05653] T | HALT        | 
14931/29296: [05656] R | HALT        | 52
14937/29296: [05656] T | READY       | 04 00
14944/29296: [05658] R | READY       | 93 70 FF FF FF FF 00 27 D0
14958/29296: [05658] T | ACTIVE      | 08 B6 DD
14966/29296: [05664] R | ACTIVE      | 60 00 F5 7B
14975/29296: [05665] T | AUTHING     | 01 20 01 45
14984/29296: [05666] R | AUTHING     | 1E 57 55 39 2C 87 34 D6
14997/29296: [05667] T | IDLE        | 
15002/29296: [05670] R | IDLE        | 50 00 57 CD
15011/29296: [05670] T | HALT        | 
15016/29296: [05674] R | HALT        | 52
15022/29296: [05674] T | READY       | 04 00
15029/29296: [05675] R | READY       | 93 70 FF FF FF FF 00 27 D0
15043/29296: [05675] T | ACTIVE      | 08 B6 DD
15051/29296: [05680] R | ACTIVE      | 50 00 57 CD
15060/29296: [05680] T | HALT        | 
15065/29296: [05684] R | HALT        | 52
15071/29296: [05684] T | READY       | 04 00
15078/29296: [05685] R | READY       | 93 70 FF FF FF FF 00 27 D0
15092/29296: [05685] T | ACTIVE      | 08 B6 DD
15100/29296: [05690] R | ACTIVE      | 60 00 F5 7B
15109/29296: [05690] T | AUTHING     | 01 20 01 45
15118/29296: [05692] R | AUTHING     | 07 BD A3 ED DA EA 2A 0B
15131/29296: [05692] T | IDLE        | 
15136/29296: [05696] R | IDLE        | 50 00 57 CD
15145/29296: [05696] T | HALT        | 
15150/29296: [05699] R | HALT        | 52
15156/29296: [05699] T | READY       | 04 00
15163/29296: [05701] R | READY       | 93 70 FF FF FF FF 00 27 D0
15177/29296: [05701] T | ACTIVE      | 08 B6 DD
15185/29296: [05704] R | ACTIVE      | 50 00 57 CD
15194/29296: [05704] T | HALT        | 
15199/29296: [05708] R | HALT        | 52
15205/29296: [05708] T | READY       | 04 00
15212/29296: [05709] R | READY       | 93 70 FF FF FF FF 00 27 D0
15226/29296: [05709] T | ACTIVE      | 08 B6 DD
15234/29296: [05733] R | ACTIVE      | 50 00 57 CD
15243/29296: [05733] T | HALT        | 
15248/29296: [05737] R | HALT        | 52
15254/29296: [05737] T | READY       | 04 00
15261/29296: [05739] R | READY       | 93 70 FF FF FF FF 00 27 D0
15275/29296: [05739] T | ACTIVE      | 08 B6 DD
15283/29296: [05746] R | ACTIVE      | 60 00 F5 7B
15292/29296: [05746] T | AUTHING     | 01 20 01 45
15301/29296: [05748] R | AUTHING     | BE B6 2E 4D 70 12 61 90
15314/29296: [05748] T | IDLE        | 
15319/29296: [05754] R | IDLE        | 50 00 57 CD
15328/29296: [05754] T | HALT        | 
15333/29296: [05762] R | HALT        | 52
15339/29296: [05762] T | READY       | 04 00
15346/29296: [05763] R | READY       | 93 70 FF FF FF FF 00 27 D0
15360/29296: [05763] T | ACTIVE      | 08 B6 DD
15368/29296: [05770] R | ACTIVE      | 60 00 F5 7B
15377/29296: [05770] T | AUTHING     | 01 20 01 45
15386/29296: [05771] R | AUTHING     | 06 24 EC 20 9E F2 D5 72
15399/29296: [05772] T | AUTH IDLE   | DC 46 A4 C4
15408/29296: [05776] R | AUTH IDLE   | 43 C0 B9 83
15417/29296: [05777] T | AUTH IDLE   | 39 3D 25 53 5C 54 FA 8A 66 E1 BB 44 AD 0D 28 76 83 8E
15440/29296: [05788] R | AUTH IDLE   | D2 D5 50 57
15449/29296: [05788] T | HALT        | 
15454/29296: [05792] R | HALT        | 52
15460/29296: [05792] T | READY       | 04 00
15467/29296: [05793] R | READY       | 93 70 FF FF FF FF 00 27 D0
15481/29296: [05793] T | ACTIVE      | 08 B6 DD
15489/29296: [05800] R | ACTIVE      | E0 80 31 73
15498/29296: [05800] T | ACTIVE      | 04
15504/29296: [05803] R | ACTIVE      | 50 00 57 CD
15513/29296: [05803] T | HALT        | 
15518/29296: [05807] R | HALT        | 52
15524/29296: [05807] T | READY       | 04 00
15531/29296: [05809] R | READY       | 93 70 FF FF FF FF 00 27 D0
15545/29296: [05809] T | ACTIVE      | 08 B6 DD
15553/29296: [05818] R | ACTIVE      | C2 E0 B4
15561/29296: [05818] T | ACTIVE      | 04
15567/29296: [05821] R | ACTIVE      | 50 00 57 CD
15576/29296: [05821] T | HALT        | 
15581/29296: [05825] R | HALT        | 52
15587/29296: [05825] T | READY       | 04 00
15594/29296: [05827] R | READY       | 93 70 FF FF FF FF 00 27 D0
15608/29296: [05827] T | ACTIVE      | 08 B6 DD
15616/29296: [05835] R | ACTIVE      | 3C 00 A2 01
15625/29296: [05835] T | ACTIVE      | 04
15631/29296: [05838] R | ACTIVE      | 50 00 57 CD
15640/29296: [05838] T | HALT        | 
15645/29296: [05841] R | HALT        | 52
15651/29296: [05841] T | READY       | 04 00
15658/29296: [05842] R | READY       | 93 70 FF FF FF FF 00 27 D0
15672/29296: [05842] T | ACTIVE      | 08 B6 DD
15680/29296: [05850] R | ACTIVE      | 62 EA 11
15688/29296: [05850] T | ACTIVE      | 04
15694/29296: [05852] R | ACTIVE      | 50 00 57 CD
15703/29296: [05852] T | HALT        | 
15708/29296: [05855] R | HALT        | 52
15714/29296: [05855] T | READY       | 04 00
15721/29296: [05857] R | READY       | 93 70 FF FF FF FF 00 27 D0
15735/29296: [05857] T | ACTIVE      | 08 B6 DD
15743/29296: [05864] R | ACTIVE      | 50 00 57 CD
15752/29296: [05864] T | HALT        | 
15757/29296: [05869] R | HALT        | 52
15763/29296: [05869] T | READY       | 04 00
15770/29296: [05871] R | READY       | 93 70 FF FF FF FF 00 27 D0
15784/29296: [05871] T | ACTIVE      | 08 B6 DD
15792/29296: [05882] R | ACTIVE      | 60 00 F5 7B
15801/29296: [05882] T | AUTHING     | 01 20 01 45
15810/29296: [05884] R | AUTHING     | 2C 75 2E 49 F2 3A CB 3C
15823/29296: [05884] T | IDLE        | 
15828/29296: [06062] R | IDLE        | 26
15834/29296: [06062] T | READY       | 04 00
15841/29296: [06062] R | READY       | 93 20
15848/29296: [06063] T | READY       | FF FF FF FF 00
15858/29296: [06064] R | READY       | 93 70 FF FF FF FF 00 27 D0
15872/29296: [06064] T | ACTIVE      | 08 B6 DD
15880/29296: [06071] R | ACTIVE      | 50 00 57 CD
15889/29296: [06071] T | HALT        | 
15894/29296: [06074] R | HALT        | 52
15900/29296: [06074] T | READY       | 04 00
15907/29296: [06075] R | READY       | 93 70 FF FF FF FF 00 27 D0
15921/29296: [06075] T | ACTIVE      | 08 B6 DD
15929/29296: [06085] R | ACTIVE      | 50 00 57 CD
15938/29296: [06085] T | HALT        | 
15943/29296: [06089] R | HALT        | 52
15949/29296: [06089] T | READY       | 04 00
15956/29296: [06090] R | READY       | 93 70 FF 3F
15965/29296: [06090] T | READY       | 
15970/29296: [06090] R | READY       | 00 F0 83 72
15979/29296: [06090] T | HALT        | 
15984/29296: [06121] R | IDLE        | 26
15990/29296: [06121] T | READY       | 04 00
15997/29296: [06121] R | READY       | 93 20
16004/29296: [06122] T | READY       | FF FF FF FF 00
16014/29296: [06123] R | READY       | 93 70 FF FF FF 03
16025/29296: [06123] T | READY       | 
16030/29296: [06123] R | READY       | C0 49 34
16038/29296: [06123] T | HALT        | 
16043/29296: [06370] R | IDLE        | 26
16049/29296: [06370] T | READY       | 04 00
16056/29296: [06371] R | READY       | 93 20
16063/29296: [06371] T | READY       | FF FF FF FF 00
16073/29296: [06373] R | READY       | 93 70 FF 00 00 00 FE 90 0E
16087/29296: [06373] T | READY       | 
16092/29296: [06623] R | IDLE        | 26
16098/29296: [06623] T | READY       | 04 00
16105/29296: [06624] R | READY       | 93 20
16112/29296: [06624] T | READY       | FF FF FF FF 00
16122/29296: [06626] R | READY       | 93 70 FF FF FF FF 00 27 D0
16136/29296: [06626] T | ACTIVE      | 08 B6 DD
16144/29296: [06641] R | ACTIVE      | 50 00 57 CD
16153/29296: [06641] T | HALT        | 
16158/29296: [06674] R | HALT        | 52
16164/29296: [06674] T | READY       | 04 00
16171/29296: [06681] R | READY       | 26
16177/29296: [06681] T | HALT        | 
16182/29296: [06823] R | IDLE        | 26
16188/29296: [06823] T | READY       | 04 00
16195/29296: [06824] R | READY       | 93 20
16202/29296: [06824] T | READY       | FF FF FF FF 00
16212/29296: [06825] R | READY       | 93 70 FF FF FF FF 00 27 D0
16226/29296: [06826] T | ACTIVE      | 08 B6 DD
16234/29296: [06833] R | ACTIVE      | 50 00 57 CD
16243/29296: [06833] T | HALT        | 
16248/29296: [06837] R | HALT        | 52
16254/29296: [06837] T | READY       | 04 00
16261/29296: [06838] R | READY       | 93 70 FF FF FF FF 00 27 D0
16275/29296: [06838] T | ACTIVE      | 08 B6 DD
16283/29296: [06842] R | ACTIVE      | 50 00 57 CD
16292/29296: [06842] T | HALT        | 
16297/29296: [06845] R | HALT        | 52
16303/29296: [06845] T | READY       | 04 00
16310/29296: [06847] R | READY       | 93 70 FF FF FF FF 00 27 D0
16324/29296: [06847] T | ACTIVE      | 08 B6 DD
16332/29296: [06851] R | ACTIVE      | 60 00 F5 7B
16341/29296: [06851] T | AUTHING     | 01 20 01 45
16350/29296: [06852] R | AUTHING     | 6C 60 A1 0C 1C 9E DF DA
16363/29296: [06853] T | IDLE        | 
16368/29296: [06856] R | IDLE        | 50 00 57 CD
16377/29296: [06856] T | HALT        | 
16382/29296: [06860] R | HALT        | 52
16388/29296: [06860] T | READY       | 04 00
16395/29296: [06862] R | READY       | 93 70 FF FF FF FF 00 27 D0
16409/29296: [06862] T | ACTIVE      | 08 B6 DD
16417/29296: [06867] R | ACTIVE      | 50 00 57 CD
16426/29296: [06867] T | HALT        | 
16431/29296: [06870] R | HALT        | 52
16437/29296: [06870] T | READY       | 04 00
16444/29296: [06872] R | READY       | 93 70 FF FF FF FF 00 27 D0
16458/29296: [06872] T | ACTIVE      | 08 B6 DD
16466/29296: [06879] R | ACTIVE      | 60 00 F5 7B
16475/29296: [06880] T | AUTHING     | 01 20 01 45
16484/29296: [06881] R | AUTHING     | A2 14 B2 DF 5D FA 84 14
16497/29296: [06881] T | IDLE        | 
16502/29296: [06885] R | IDLE        | 50 00 57 CD
16511/29296: [06885] T | HALT        | 
16516/29296: [06889] R | HALT        | 52
16522/29296: [06889] T | READY       | 04 00
16529/29296: [06891] R | READY       | 93 70 FF FF FF FF 00 27 D0
16543/29296: [06891] T | ACTIVE      | 08 B6 DD
16551/29296: [06895] R | ACTIVE      | 50 00 57 CD
16560/29296: [06895] T | HALT        | 
16565/29296: [06899] R | HALT        | 52
16571/29296: [06899] T | READY       | 04 00
16578/29296: [06901] R | READY       | 93 70 FF FF FF FF 00 27 D0
16592/29296: [06901] T | ACTIVE      | 08 B6 DD
16600/29296: [06921] R | ACTIVE      | 50 00 57 CD
16609/29296: [06921] T | HALT        | 
16614/29296: [06925] R | HALT        | 52
16620/29296: [06925] T | READY       | 04 00
16627/29296: [06927] R | READY       | 93 70 FF FF FF FF 00 27 D0
16641/29296: [06927] T | ACTIVE      | 08 B6 DD
16649/29296: [06931] R | ACTIVE      | 60 00 F5 7B
16658/29296: [06931] T | AUTHING     | 01 20 01 45
16667/29296: [06932] R | AUTHING     | D3 85 B8 56 F4 E6 7C 62
16680/29296: [06933] T | IDLE        | 
16685/29296: [06939] R | IDLE        | 50 00 57 CD
16694/29296: [06939] T | HALT        | 
16699/29296: [06945] R | HALT        | 52
16705/29296: [06945] T | READY       | 04 00
16712/29296: [06947] R | READY       | 93 70 FF FF FF FF 00 27 D0
16726/29296: [06947] T | ACTIVE      | 08 B6 DD
16734/29296: [06953] R | ACTIVE      | 60 00 F5 7B
16743/29296: [06953] T | AUTHING     | 01 20 01 45
16752/29296: [06955] R | AUTHING     | ED 4A 7D C4 00 FB 8F 80
16765/29296: [06955] T | AUTH IDLE   | D0 35 BC 82
16774/29296: [06964] R | AUTH IDLE   | B6 01 61 34
16783/29296: [06965] T | AUTH IDLE   | 22 EB E2 E0 DE 87 0B 57 6D 3F 5F 6F 9A F5 E4 16 A9 02
16806/29296: [06975] R | AUTH IDLE   | C9 C0 09 D2
16815/29296: [06975] T | HALT        | 
16820/29296: [06983] R | HALT        | 52
16826/29296: [06983] T | READY       | 04 00
16833/29296: [06985] R | READY       | 93 70 FF FF FF FF 00 27 D0
16847/29296: [06985] T | ACTIVE      | 08 B6 DD
16855/29296: [06995] R | ACTIVE      | E0 80 31 73
16864/29296: [06995] T | ACTIVE      | 04
16870/29296: [07004] R | ACTIVE      | 50 00 57 CD
16879/29296: [07004] T | HALT        | 
16884/29296: [07010] R | HALT        | 52
16890/29296: [07010] T | READY       | 04 00
16897/29296: [07011] R | READY       | 93 70 FF FF FF FF 00 27 D0
16911/29296: [07011] T | ACTIVE      | 08 B6 DD
16919/29296: [07019] R | ACTIVE      | C2 E0 B4
16927/29296: [07019] T | ACTIVE      | 04
16933/29296: [07023] R | ACTIVE      | 50 00 57 CD
16942/29296: [07023] T | HALT        | 
16947/29296: [07027] R | HALT        | 52
16953/29296: [07027] T | READY       | 04 00
16960/29296: [07029] R | READY       | 93 70 FF FF FF FF 00 27 D0
16974/29296: [07029] T | ACTIVE      | 08 B6 DD
16982/29296: [07037] R | ACTIVE      | 3C 00 A2 01
16991/29296: [07037] T | ACTIVE      | 04
16997/29296: [07042] R | ACTIVE      | 50 00 57 CD
17006/29296: [07042] T | HALT        | 
17011/29296: [07046] R | HALT        | 52
17017/29296: [07046] T | READY       | 04 00
17024/29296: [07047] R | READY       | 93 70 FF FF FF FF 00 27 D0
17038/29296: [07047] T | ACTIVE      | 08 B6 DD
17046/29296: [07054] R | ACTIVE      | 62 EA 11
17054/29296: [07054] T | ACTIVE      | 04
17060/29296: [07061] R | ACTIVE      | 50 00 57 CD
17069/29296: [07061] T | HALT        | 
17074/29296: [07064] R | HALT        | 52
17080/29296: [07064] T | READY       | 04 00
17087/29296: [07066] R | READY       | 93 70 FF FF FF FF 00 27 D0
17101/29296: [07066] T | ACTIVE      | 08 B6 DD
17109/29296: [07071] R | ACTIVE      | 50 00 57 CD
17118/29296: [07071] T | HALT        | 
17123/29296: [07075] R | HALT        | 52
17129/29296: [07075] T | READY       | 04 00
17136/29296: [07077] R | READY       | 93 70 FF FF FF FF 00 27 D0
17150/29296: [07077] T | ACTIVE      | 08 B6 DD
17158/29296: [07083] R | ACTIVE      | 60 00 F5 7B
17167/29296: [07083] T | AUTHING     | 01 20 01 45
